Name,date,Open,High,Low,Close,volume
DGX,1-7-19,52.36,53.72,52.32,53,2918858
DG,1-7-19,59.82,60.4191,59.595,60,2584491
DHI,1-7-19,21.48,21.525,21.2,21,4813077
DHR,1-7-19,76.15,76.57,75.94,77,2006366
DISCA,1-7-19,86.96,87.63,86.61,87,1170837
DISCK,1-7-19,80.77,80.77,79.8,80,293858
DISH,1-7-19,57.83,58.41,56.12,57,6054481
DIS,1-7-19,76.12,76.7,75.9,76,4511157
DLR,1-7-19,50.3,50.75,49.79,50,2426211
DLTR,1-7-19,56.55,56.94,56.48,57,2398226
DOV,1-7-19,94.59,95.22,94.33,95,697814
DPS,1-7-19,47.83,48.36,47.705,48,1261671
DRE,1-7-19,15.03,15.25,14.945,15,2448638
DRI,1-7-19,52.29,52.85,52.29,53,1480372
DTE,1-7-19,65.2,65.8597,65.12,66,1100026
DUK,1-7-19,68.03,68.53,68,68,2772248
DVA,1-7-19,64.88,65.42,64.6208,65,1168297
DVN,1-7-19,60.92,61.99,60.78,61,3499660
D,1-7-19,63.81,64.74,63.7,65,2196588
EA,1-7-19,22.68,23.38,22.53,23,3970103
EBAY,1-7-19,52.39,53.03,51.98,53,14088474
ECL,1-7-19,102.48,103.84,102.35,103,1001663
ED,1-7-19,53.35,54.04,53.19,54,3040767
EFX,1-7-19,68.88,68.89,68.32,69,320861
EIX,1-7-19,45.43,45.67,45.43,45,2487061
EL,1-7-19,74.31,74.75,73.45,74,1111652
EMN,1-7-19,79.74,79.97,79.22,79,1442675
EMR,1-7-19,69.01,69.13,68.45,69,3025885
EOG,1-7-19,82.535,83.455,81.8525,83,3287000
EQIX,1-7-19,174.8,182.02,173.57,180,1347801
EQR,1-7-19,52.96,53.17,52.77,53,1180190
EQT,1-7-19,88.02,90.1797,87.72,88,1333971
ESRX,1-7-19,69.83,69.99,69.63,70,4476704
ESS,1-7-19,149.46,150.68,148.33,150,436472
ES,1-7-19,41.64,41.94,41.64,42,1143200
ETFC,1-7-19,20.39,20.76,20.3,21,3985845
ETN,1-7-19,75.44,75.98,75.11,76,1940949
ETR,1-7-19,60.83,61.3,60.67,61,1496612
EW,1-7-19,33.185,33.74,33.15,34,1810634
EXC,1-7-19,26.97,27,26.69,27,7045515
EXPD,1-7-19,43,43.57,42.96,43,1065596
EXPE,1-7-19,69.26,71.72,69.075,71,2961709
EXR,1-7-19,42.28,42.49,41.85,42,620325
FAST,1-7-19,45.9,46.12,45.72,46,1846252
FBHS,1-7-19,45.09,45.85,44.76,45,682270
FB,1-7-19,57.7,58.55,57.22,58,77329009
FCX,1-7-19,37.09,37.23,36.56,37,8747041
FDX,1-7-19,139.34,140.98,138.99,141,1702109
FE,1-7-19,31.96,32.04,31.84,32,3163373
FFIV,1-7-19,88.12,90.26,87.7,90,1728685
FISV,1-7-19,58.3,58.51,58.21,58,627402
FIS,1-7-19,52.91,53.105,52.78,53,855700
FITB,1-7-19,21.09,21.2,20.93,21,6549176
FLIR,1-7-19,29.05,31.82,28.93,32,3273940
FLR,1-7-19,78.88,79.81,78.68,79,1006871
FLS,1-7-19,77.35,77.68,76.72,77,1480266
FL,1-7-19,41.34,41.62,41.09,41,1597467
FMC,1-7-19,73.98,74.72,73.66,74,768462
FOXA,1-7-19,34.97,35.25,34.84,35,5887736
FOX,1-7-19,34.29,34.65,34.26,34,1465564
FRT,1-7-19,103.34,104.36,101.8,104,528993
FTI,1-7-19,51.67,51.94,51.15,51,1316283
F,1-7-19,15.73,15.74,15.35,15,54797493
GD,1-7-19,94.7,95.66,94.67,95,1470819
GE,1-7-19,27.48,27.49,27.21,27,24745856
GGP,1-7-19,20.29,20.44,20.08,20,4325352
GILD,1-7-19,73.5,73.87,72.71,73,8520188
GIS,1-7-19,49.64,49.94,49.26,50,4606804
GLW,1-7-19,17.76,18,17.74,18,9730161
GM,1-7-19,40.7,40.94,40.1,40,14157364
GOOGL,1-7-19,563.0625,570.4148,561.1406,570,5102895
GPC,1-7-19,82.88,83.38,82.18,83,854177
GPN,1-7-19,32.63,32.85,32.435,32,2357630
GPS,1-7-19,39.13,39.995,39.09,39,6686217
GRMN,1-7-19,46.41,46.64,45.589,46,1008226
GS,1-7-19,180.73,180.98,177.52,178,2736910
GT,1-7-19,23.9,24.5,23.8,24,4744898
GWW,1-7-19,252.28,253.77,251.17,253,381291
HAL,1-7-19,50.68,50.69,49.88,50,7748041
HAS,1-7-19,54.3,54.309,53.5,54,1461831
HBAN,1-7-19,9.62,9.8,9.62,10,11770309
HBI,1-7-19,17.3325,17.5,17.105,17,2177460
HCA,1-7-19,48.53,49.97,48.51,50,5691070
HCN,1-7-19,54.42,54.64,53.85,54,2185730
HCP,1-7-19,36.81,37.48,36.5601,37,4243611
HD,1-7-19,81.31,81.92,81.08,82,4631656
HES,1-7-19,79.98,81.23,79.92,81,2034396
HIG,1-7-19,35.63,35.81,35.35,35,2911561
HII,1-7-19,92,93.2,90.85,91,437059
HOG,1-7-19,68.78,69.23,68.7,69,482098
HOLX,1-7-19,21.71,21.965,21.67,22,3323132
HON,1-7-19,90.57,91.14,90.47,91,1573704
HP,1-7-19,81.44,83.6,81.34,84,1552379
HRB,1-7-19,28.48,28.84,28.46,28,3405355
HRL,1-7-19,22.43,22.745,22.43,23,1192574
HRS,1-7-19,68.75,69.39,67.65,69,1118523
HSIC,1-7-19,56.995,57.9,56.49,58,688904
HST,1-7-19,19.14,19.39,19.01,19,8137792
HSY,1-7-19,95.8,97.49,95.8,97,1212131
HUM,1-7-19,98.72,101.35,98.5,101,2561741
IBM,1-7-19,186.39,190.35,186.38,190,5934322
ICE,1-7-19,45.768,45.9,45.21,46,4282955
IDXX,1-7-19,52.835,53.95,52.525,54,504332
IFF,1-7-19,85.51,85.99,85.13,85,423921
ILMN,1-7-19,109.72,112.76,109.31,113,1020516
INCY,1-7-19,52.52,53.5,51.69,52,1140194
INTC,1-7-19,25.54,25.73,25.465,26,19684835
INTU,1-7-19,75.88,77.35,75.74,77,1551004
IPG,1-7-19,17.45,17.57,17.3828,18,3100910
IP,1-7-19,48.53,49.18,48.53,49,2806809
IQV,1-7-19,46.5,47.48,46.476,47,556766
IRM,1-7-19,29.34,29.45,28.27,29,3511697
IR,1-7-19,61.13,61.951,61.13,62,1553107
ISRG,1-7-19,123.7965,125.6299,123.5832,125,1164444
ITW,1-7-19,82.78,83.05,82.47,83,2856533
IT,1-7-19,69.27,69.54,68.81,69,429057
IVZ,1-7-19,36.7,36.88,36.555,37,2293786
JBHT,1-7-19,77.19,77.72,76.81,77,448190
JCI,1-7-19,42.534,43.089,42.534,43,2476712
JEC,1-7-19,62.5,63.2,62.36,63,914290
JNJ,1-7-19,93.04,94.62,92.99,94,11089742
JNPR,1-7-19,22.69,22.79,22.41,23,10464504
JPM,1-7-19,59.29,59.43,58.11,58,17869722
JWN,1-7-19,61.48,61.92,60.29,61,1911184
KEY,1-7-19,13.535,13.665,13.45,14,11581230
KIM,1-7-19,20,20.13,19.89,20,6138556
KLAC,1-7-19,62.44,62.78,62.08,62,1899866
KMB,1-7-19,103.36,104.86,102.81,104,1682953
KMI,1-7-19,36.04,36.264,35.94,36,3168600
KMX,1-7-19,46.44,46.45,44.63,45,4122684
KORS,1-7-19,80.26,80.5,78.66,79,7397984
KO,1-7-19,40.48,40.7208,40.29,40,11879587
KR,1-7-19,19.435,19.61,19.335,20,5541016
KSS,1-7-19,56.03,56.24,55.31,56,3154182
KSU,1-7-19,116.76,118.11,116.37,118,972329
K,1-7-19,60.62,60.98,60.38,61,1764368
LB,1-7-19,61.44,62.14,61.44,62,1022100
LEG,1-7-19,30.36,30.595,30.35,30,714667
LEN,1-7-19,37.7059,38.098,37.4216,38,3221286
LH,1-7-19,90.16,92.21,89.71,92,1370208
LKQ,1-7-19,31.89,32.12,31.685,32,1357788
LLL,1-7-19,104.22,105.56,103.9875,105,717239
LLY,1-7-19,51.53,52.08,51.15,51,7365985
LMT,1-7-19,149,149.3,147.5,149,1684141
LNC,1-7-19,51.28,52,51.28,52,1694473
LNT,1-7-19,25.29,25.525,25.29,25,923040
LOW,1-7-19,48.4,48.82,48,48,5541919
LRCX,1-7-19,53.38,54.22,53.06,54,1348685
LUK,1-7-19,28.09,28.24,27.84,28,804465
LUV,1-7-19,19.24,19.67,19.24,20,7228029
LYB,1-7-19,78.16,79.25,77.9,79,2732859
L,1-7-19,47.22,47.26,46.8,47,627328
MAA,1-7-19,61.83,62.239,61.645,62,458685
MAC,1-7-19,58.79,59.325,58.55,59,835415
MAR,1-7-19,48.65,49.13,48.48,49,1766264
MAS,1-7-19,22.91,23.105,22.76,23,2902512
MAT,1-7-19,45.65,46.31,45.26,46,4120132
MA,1-7-19,83.101,83.919,83.1,84,7646070
MCD,1-7-19,96.38,97.08,96.13,96,4887121
MCHP,1-7-19,44.7,45.06,44.46,45,1518132
MCK,1-7-19,160.74,163.34,160.07,162,2215352
MCO,1-7-19,77.88,78.21,77.49,78,809206
MDLZ,1-7-19,34.52,34.93,34.5,35,6846389
MDT,1-7-19,59.78,60.13,59.53,60,6512674
MET,1-7-19,54.04,54.23,53.21,53,4170956
MGM,1-7-19,23.98,24.66,23.91,25,17965296
MHK,1-7-19,147.62,147.91,145.5,146,798509
MKC,1-7-19,68.33,69.1,68.33,69,605531
MLM,1-7-19,99.34,100.79,98.93,101,461101
MMC,1-7-19,47.62,48.07,47.62,48,1547246
MMM,1-7-19,137.45,138.2,137.13,138,2525529
MNST,1-7-19,22.4233,22.87,22.37,23,5610135
MON,1-7-19,115.05,115.05,112.78,113,5647008
MOS,1-7-19,46.62,46.68,46,46,2489721
MO,1-7-19,37.46,37.7,37.26,37,7043458
MPC,1-7-19,44.37,44.725,43.2555,45,7566960
MRK,1-7-19,49.96,50.4,49.94,50,9998534
MRO,1-7-19,34.45,34.89,34.27,35,3889370
MSFT,1-7-19,36.325,36.49,36.21,36,35924726
MSI,1-7-19,65.92,66.48,65.74,66,1010289
MS,1-7-19,31.8,31.89,31.41,32,9246079
MTB,1-7-19,115.13,115.82,114.65,115,941690
MTD,1-7-19,243.71,248.92,243.26,248,189014
MU,1-7-19,20.89,21.935,20.89,22,68809878
MYL,1-7-19,42.37,43.465,42.3,43,3109174
M,1-7-19,53.54,53.54,51.68,52,6339823
NBL,1-7-19,66,66.63,65.4,66,2468992
NCLH,1-7-19,34.01,34.55,33.84,34,640738
NDAQ,1-7-19,40.11,40.37,39.8,40,917291
NEE,1-7-19,84.6,85.325,84.5,85,1842173
NEM,1-7-19,23.85,23.98,23.51,24,8783829
NFLX,1-7-19,49.6842,49.6985,48.1528,49,36210153
NFX,1-7-19,24,24.775,23.83,25,2801554
NI,1-7-19,33,33.3,32.93,33,4301839
NKE,1-7-19,38.855,39,38.705,39,6768976
NLSN,1-7-19,45.3,45.35,45,45,1622701
NOC,1-7-19,113.81,114.92,113.15,115,1666575
NOV,1-7-19,79.55,79.88,79.15,80,2809978
NRG,1-7-19,28.75,29.05,28.5175,29,5670467
NSC,1-7-19,90.4,90.7425,90.08,91,1672378
NTAP,1-7-19,40.2,40.83,40.0863,41,2745253
NTRS,1-7-19,61.11,61.91,60.77,62,1155742
NUE,1-7-19,52.62,53.12,52.59,53,1725472
NVDA,1-7-19,16.04,16.2,15.925,16,8332170
NWL,1-7-19,32.11,32.25,31.88,32,2518532
NWSA,1-7-19,17.65,17.65,17.33,17,3265970
NWS,1-7-19,17.51,17.55,17.22,17,1174392
OKE,1-7-19,61.8,62.66,61.52,62,1193332
OMC,1-7-19,72.49,72.97,72.21,73,1705773
ORCL,1-7-19,37.66,37.93,37.5,38,16793331
ORLY,1-7-19,129.89,133.12,129.75,133,1007057
OXY,1-7-19,94.57,95.69,94.09,96,3724932
O,1-7-19,38.28,38.35,37.93,38,2024024
PAYX,1-7-19,45.86,45.95,44.97,45,1975079
PBCT,1-7-19,15.15,15.19,15.05,15,2780429
PCAR,1-7-19,59.15,59.37,58.8,59,1555475
PCG,1-7-19,39.7,40.08,39.67,40,2567949
PCLN,1-7-19,1146.82,1165.89,1142,1163,669796
PDCO,1-7-19,41.2,41.75,41.0401,42,514349
PEG,1-7-19,31.61,31.72,31.35,32,4838463
PEP,1-7-19,82.62,83.99,82.61,83,6334320
PFE,1-7-19,30.86,31.02,30.74,31,22233771
PFG,1-7-19,49.16,49.54,48.92,49,1271656
PGR,1-7-19,26.15,26.27,25.915,26,3555138
PG,1-7-19,80.71,81.58,80.62,81,7158171
PHM,1-7-19,20.07,20.09,19.48,20,7194886
PH,1-7-19,126.86,128.04,126.61,128,765012
PKG,1-7-19,62.86,63.93,62.79,64,1149488
PKI,1-7-19,41.73,42.25,41.58,42,702938
PLD,1-7-19,37.49,37.92,37.4,38,2850112
PM,1-7-19,85.12,85.67,84.53,85,7510832
PNC,1-7-19,76.69,77.75,76.69,77,1997717
PNR,1-7-19,76.49,77.35,76.34,77,872914
PNW,1-7-19,52.03,52.51,52.01,52,851118
PPG,1-7-19,93.8,94.57,93.01,94,2334806
PPL,1-7-19,29.78,29.94,29.65,30,4239220
PRGO,1-7-19,154.73,155.33,153.71,155,1384571
PRU,1-7-19,91.14,91.925,90.57,91,1701946
PSA,1-7-19,150.03,151.49,149.55,150,633078
PSX,1-7-19,77.07,77.83,76.67,77,4012670
PVH,1-7-19,136.12,136.45,134.36,135,378424
PWR,1-7-19,31.03,31.44,30.98,31,990324
PXD,1-7-19,174.91,177.29,174.33,175,1211109
PX,1-7-19,129.57,130.57,129.22,130,1183602
QCOM,1-7-19,72.8,73.31,72.6,73,5902741
RCL,1-7-19,46.33,46.68,46.02,46,1333977
REGN,1-7-19,269.13,275.81,266.06,274,776953
REG,1-7-19,46.89,47.48,46.74,47,446365
RE,1-7-19,150.75,152.49,149.3,150,404269
RF,1-7-19,10.19,10.22,10.025,10,21812844
RHI,1-7-19,41.23,41.65,41.17,41,814914
RHT,1-7-19,56.61,57.6,56.4,57,1834072
RJF,1-7-19,52.25,52.89,52.25,52,846969
RL,1-7-19,175.02,175.57,174.25,175,466856
RMD,1-7-19,46.52,47.75,46.5,47,990665
ROK,1-7-19,117.57,117.57,115.78,117,556246
ROP,1-7-19,138.19,138.41,136.83,138,345809
ROST,1-7-19,37.09,37.555,36.855,37,3815948
RRC,1-7-19,81.63,83.1,81.63,82,1269679
RSG,1-7-19,32.79,32.87,32.47,33,2610588
RTN,1-7-19,89.74,89.91,88.35,89,2062403
SBAC,1-7-19,88,88.93,87.66,89,658321
SBUX,1-7-19,38.325,38.705,38.235,39,8180398
SCG,1-7-19,45.72,46.28,45.66,46,711132
SCHW,1-7-19,25.48,25.92,25.36,26,7476544
SEE,1-7-19,33.68,34.26,33.65,34,819718
SHW,1-7-19,184.9,188.17,184.57,188,1238673
SIG,1-7-19,79.45,80.14,78.67,80,874722
SJM,1-7-19,102.12,102.47,101.26,102,817810
SLB,1-7-19,88.05,88.46,86.77,88,6429049
SLG,1-7-19,92.27,93.4325,91.62,93,508637
SNA,1-7-19,108.19,108.36,107.42,108,164345
SNI,1-7-19,84.75,85.22,84.45,85,459723
SNPS,1-7-19,40.34,40.49,40.185,40,1161490
SO,1-7-19,40.48,40.775,40.415,41,4705549
SPGI,1-7-19,77.78,78.28,77.64,78,1117178
SPG,1-7-19,154.99,156,153.7,155,1660659
SRCL,1-7-19,115.08,116.41,114.95,116,363590
SRE,1-7-19,89.13,90.62,89.13,91,1472491
STI,1-7-19,37.4,37.44,36.8,37,4046826
STT,1-7-19,75.19,75.66,74.92,75,1521808
STX,1-7-19,57.08,59.16,56.82,59,4676360
STZ,1-7-19,69,70.431,68.78,70,1860335
SWKS,1-7-19,27.65,28,27.61,28,1799073
SWK,1-7-19,79.64,80.26,79.01,80,1485416
SYK,1-7-19,74.87,75.915,74.87,76,1576204
SYMC,1-7-19,23.22,23.466,23.12,23,4345006
SYY,1-7-19,36.27,36.56,36.22,36,3044836
TAP,1-7-19,55,55.64,54.8,55,1407221
TDG,1-7-19,160.3,161.95,160.02,161,174402
TEL,1-7-19,54.52,55,54.41,55,1782086
TGT,1-7-19,63.03,63.29,62.6,63,5403263
TIF,1-7-19,92.2,92.42,91.17,92,680219
TJX,1-7-19,63,63.995,62.95,63,3146893
TMK,1-7-19,51.7334,52.3267,51.5334,52,658070
TMO,1-7-19,111.09,112.48,110.75,112,2246999
TPR,1-7-19,56.27,56.59,55.03,56,4074910
TRIP,1-7-19,80.03,85.58,80.03,85,2535679
TROW,1-7-19,83.81,84.34,83.09,84,945927
TRV,1-7-19,89.06,89.17,88.07,88,1818280
TSCO,1-7-19,75.9,76.61,75.64,76,733495
TSN,1-7-19,33.38,33.62,33.21,33,4331369
TSS,1-7-19,32.87,33.06,32.87,33,699555
TWX,1-7-19,68.3,68.34,67.27,68,5040719
TXN,1-7-19,42.98,43.11,42.64,43,5088988
TXT,1-7-19,35.5,36.06,35.21,36,3002626
T,1-7-19,35.13,35.15,34.905,35,25764279
UAA,1-7-19,21.7125,21.8825,21.6836,22,2450980
UAL,1-7-19,39.58,39.98,38.45,39,4528381
UDR,1-7-19,23.99,24,23.72,24,1799114
UHS,1-7-19,80.93,83.35,80.93,83,670746
ULTA,1-7-19,93.32,94.825,92.17,94,829906
UNH,1-7-19,74.94,77.3299,74.94,77,6545505
UNM,1-7-19,34.49,34.675,34.36,35,775783
UNP,1-7-19,82.69,83.445,82.61,83,3135220
UPS,1-7-19,101.84,102.89,101.8,102,3385733
URI,1-7-19,77.71,78.79,77.59,78,1180402
USB,1-7-19,40.9,41.11,40.7503,41,11028056
UTX,1-7-19,113.12,113.97,112.9,114,2500256
VAR,1-7-19,78,79.97,77.7445,80,935136
VFC,1-7-19,62,62.29,61.61,62,1806326
VIAB,1-7-19,86.16,86.615,85.87,86,1805977
VLO,1-7-19,50.12,52.03,49.03,51,13198337
VMC,1-7-19,58.27,59.042,58.25,59,901235
VNO,1-7-19,89.24,90.67,89.15,91,738147
VRSK,1-7-19,63.79,64.25,63.54,64,693189
VRSN,1-7-19,59.49,61.33,59.48,61,1696360
VRTX,1-7-19,75.75,75.825,73.972,74,1025019
VTR,1-7-19,58.19,58.53,57.5646,58,2504705
VZ,1-7-19,49.12,49.4,48.58,49,17619520
V,1-7-19,55.1875,55.5275,55.115,55,8180204
WAT,1-7-19,99.04,100.52,98.5,100,514154
WBA,1-7-19,57.34,58.22,57.29,58,5808552
WDC,1-7-19,83.41,86.15,83.04,86,2360858
WEC,1-7-19,40.34,41.12,40.28,41,2373788
WFC,1-7-19,45.8,45.8,45.22,45,16963813
WHR,1-7-19,154.91,156.16,154.46,155,664351
WMB,1-7-19,38.24,39.04,38.17,39,8347660
WMT,1-7-19,78.17,78.85,77.92,78,5013309
WM,1-7-19,44.04,44.18,43.84,44,2136745
WU,1-7-19,17.07,17.55,17.04,17,9793838
WYNN,1-7-19,196.65,202.88,196.65,202,1688085
WYN,1-7-19,72.77,72.98,71.69,72,1817144
WY,1-7-19,30.99,31.28,30.49,31,4501212
XEC,1-7-19,99.21,102.21,98.63,100,849533
XEL,1-7-19,27.45,27.85,27.4,28,3481465
XLNX,1-7-19,45.46,45.78,45.3501,46,1581167
XL,1-7-19,30.48,30.7,30.19,30,2823430
XOM,1-7-19,99.61,101.215,99.42,101,11188673
XRAY,1-7-19,48.05,48.735,48.01,49,2218260
XRX,1-7-19,48.44,48.92,48.36,49,3845816
XYL,1-7-19,34.47,34.84,34.4,35,611127
YUM,1-7-19,76.89,77.21,76.43,77,3625927
ZBH,1-7-19,93.42,95.12,93.42,95,1852572
ZION,1-7-19,29.88,29.98,29.57,30,1343169
ZTS,1-7-19,32.19,32.45,31.95,32,2338176
AAL,1-8-19,26.37,27.68,26.35,28,15736891
AAPL,1-8-19,76.9728,77.9371,76.9556,78,64686685
AAP,1-8-19,112.47,113.615,111.91,112,777177
ABBV,1-8-19,50.63,51.11,50.235,50,6813338
ABC,1-8-19,70.33,71.412,70.28,71,2084010
ABT,1-8-19,38.85,39.22,38.7235,39,6140715
ACN,1-8-19,81.29,82.2,81.25,82,4217448
ADBE,1-8-19,59.12,59.28,58.46,59,3455956
ADI,1-8-19,49.71,49.895,49.38,50,1202173
ADM,1-8-19,42.76,42.87,42.21,42,4462223
ADP,1-8-19,80.3,80.74,79.91,80,1870092
ADSK,1-8-19,49.5,50.55,49.05,50,2047387
ADS,1-8-19,256.02,258.25,255,258,832930
AEE,1-8-19,36.14,36.19,35.8,36,1618538
AEP,1-8-19,46.33,46.415,45.94,46,2552095
AES,1-8-19,14.54,14.61,14.21,14,6992503
AET,1-8-19,68.6,69.34,68.32,69,2453766
AFL,1-8-19,64.98,65.17,64.41,65,1726374
AGN,1-8-19,170.08,177.789,169.5,177,2326319
AIG,1-8-19,51.23,51.93,51.02,52,9961929
AIV,1-8-19,25.79,25.8,25.52,26,1577353
AIZ,1-8-19,66.81,68.95,66.71,68,1795559
AJG,1-8-19,47.27,47.274,46.77,47,766911
AKAM,1-8-19,46.99,47.26,46.65,47,2228498
ALB,1-8-19,63.64,64.9,63.64,65,1125584
ALGN,1-8-19,61.41,61.75,60.51,61,970908
ALK,1-8-19,36.93,37.935,36.89,38,1672628
ALLE,1-8-19,44.02,44.36,43.4,44,1407140
ALL,1-8-19,53.24,53.71,53.05,54,3075402
ALXN,1-8-19,133.67,135.182,131.69,134,957613
AMAT,1-8-19,17.4,17.45,17.18,17,8026062
AMD,1-8-19,4.23,4.26,4.14,4,30695472
AME,1-8-19,52.14,52.25,51.64,52,944537
AMGN,1-8-19,116.64,116.9,115.35,116,2482018
AMG,1-8-19,216.31,217.1,214.07,216,286927
AMP,1-8-19,115.04,116.725,114.75,116,1944345
AMT,1-8-19,81.36,82.28,80.93,82,2469344
AMZN,1-8-19,398.47,403,396.04,402,2316903
ANDV,1-8-19,57.26,57.94,56.52,57,5306743
ANSS,1-8-19,85.84,86.33,85.03,85,257233
ANTM,1-8-19,90.84,92.22,90.67,92,1874995
AON,1-8-19,82.12,82.219,81.51,82,1880559
AOS,1-8-19,26.28,26.405,25.97,26,2465762
APA,1-8-19,87.56,87.58,86.36,87,2712796
APC,1-8-19,79.86,80,78.67,79,4348239
APD,1-8-19,110.28,110.42,109.1,110,1398336
APH,1-8-19,43.92,44.335,43.815,44,853834
ARE,1-8-19,64.31,64.62,63.65,64,244645
ARNC,1-8-19,31.5,32.64,31.44,32,11645101
ATVI,1-8-19,18.32,18.43,18.08,18,5520400
AVB,1-8-19,120.61,122.166,120.1314,121,889767
AVGO,1-8-19,53.11,53.92,52.86,54,2296789
AVY,1-8-19,49.75,49.87,49.26,49,1169923
AWK,1-8-19,41.7,41.855,41.45,42,726941
AXP,1-8-19,88.66,89.64,88.66,89,3880302
AYI,1-8-19,109.47,110.56,108.245,110,635479
AZO,1-8-19,483.59,489.07,481.944,489,312080
A,1-8-19,57.33,58.54,57.17,58,2659468
BAC,1-8-19,16.67,16.69,16.5191,17,101227932
BAX,1-8-19,69.78,70.045,69.53,70,3214371
BA,1-8-19,140.69,141.4,139.36,141,4237122
BBT,1-8-19,37.73,38.19,37.67,38,5537003
BBY,1-8-19,38.47,39,37.6121,38,6941802
BDX,1-8-19,110.52,111.47,109.98,111,1162103
BEN,1-8-19,57.31,57.35,56.55,57,1756625
BF.B,1-8-19,37.33,37.43,36.72,37,1506494
BIIB,1-8-19,276.64,290.99,274.25,290,1436701
BK,1-8-19,34.64,34.84,34.31,35,4855021
BLK,1-8-19,317.68,319.34,315.05,317,689080
BLL,1-8-19,25.98,26.1,25.9,26,1178698
BMY,1-8-19,52.48,53.44,52.3006,53,6442449
BRK.B,1-8-19,116,116.37,115.25,115,3822700
BSX,1-8-19,12.51,12.93,12.44,13,14313744
BWA,1-8-19,56.46,57,55.99,56,1466369
BXP,1-8-19,103.51,104.01,102.34,103,908933
CAG,1-8-19,33.67,33.72,33.4,34,2927101
CAH,1-8-19,66.16,67.17,65.95,67,3602767
CAT,1-8-19,88.78,89.82,88.67,89,4425098
CA,1-8-19,33.46,33.65,33.12,34,2096711
CBG,1-8-19,26.08,26.2247,25.86,26,2398703
CBOE,1-8-19,50.68,50.91,49.81,50,624764
CBS,1-8-19,63.22,63.33,62.46,63,2653368
CB,1-8-19,100.11,100.36,98.53,99,2781675
CCI,1-8-19,72.58,72.85,71.93,72,5107974
CCL,1-8-19,39.76,39.77,39.11,39,4236702
CDNS,1-8-19,14.28,14.495,14.14,14,3487508
CELG,1-8-19,82.45,84.275,82.02,84,5318252
CERN,1-8-19,55.07,55.19,54.21,54,1664907
CF,1-8-19,45.826,47.06,45.758,47,6478380
CHD,1-8-19,32.905,32.92,32.555,33,1113754
CHK,1-8-19,26.19,26.19,25.62,26,9907627
CHRW,1-8-19,56.69,56.74,56.1,56,1516868
CHTR,1-8-19,137.92,138.28,135.92,136,941916
CINF,1-8-19,51.07,51.07,50.64,51,1036572
CI,1-8-19,88.25,88.35,87.74,88,1421610
CLX,1-8-19,89.55,89.72,88.7,89,2797109
CL,1-8-19,64.17,64.2,63.41,64,3286303
CMA,1-8-19,47.45,47.87,47.29,48,1463707
CMCSA,1-8-19,26.345,26.725,26.26,26,29731644
CME,1-8-19,76.82,78.04,76.59,77,2578352
CMG,1-8-19,529.5,536.19,528.09,536,411296
CMI,1-8-19,139.59,140.23,138.83,139,976929
CMS,1-8-19,26.3,26.3,26.03,26,3314899
CNC,1-8-19,30.26,30.75,30.195,31,1039670
CNP,1-8-19,23.02,23.1,22.76,23,2521658
COF,1-8-19,77.22,77.92,77.18,78,3035146
COG,1-8-19,38.73,39.335,38.585,39,4965091
COL,1-8-19,75.78,76.2,75.02,76,1068899
COO,1-8-19,123.76,124.64,123.24,124,513061
COP,1-8-19,70.48,70.48,69.515,70,6411941
COST,1-8-19,116.04,116.04,113.916,114,4602924
COTY,1-8-19,15.11,15.25,14.86,15,694508
CPB,1-8-19,42.84,42.9,42.3,43,2115328
CRM,1-8-19,55.19,57.13,54.76,57,7100124
CSCO,1-8-19,22.29,22.36,22.15,22,38363526
CSX,1-8-19,28.27,28.4139,28.05,28,5023976
CTAS,1-8-19,59.42,59.46,58.5,59,1495864
CTL,1-8-19,31.35,31.41,31.14,31,4356803
CTSH,1-8-19,49.58,49.98,49.31,50,5613542
CTXS,1-8-19,60.12,61.2899,59.65,61,2752238
CVS,1-8-19,69.78,69.93,69.15,70,5067650
CVX,1-8-19,124.44,124.46,122.75,123,8286511
CXO,1-8-19,101.3,102.75,99.61,101,1416849
C,1-8-19,54.29,55,54.2,55,26002326
DAL,1-8-19,28.77,30.1,28.6101,30,17931187
DE,1-8-19,89.75,90.2,89.07,89,2901574
DFS,1-8-19,54.95,55.23,54.665,55,2459668
DGX,1-8-19,53.36,53.745,53,53,1995101
DG,1-8-19,59.88,60.0574,59.28,60,4418716
DHI,1-8-19,21.26,21.75,21.15,22,5760067
DHR,1-8-19,76.39,76.92,76.28,77,2276484
DISCA,1-8-19,87,87.65,84.23,85,2545175
DISCK,1-8-19,80.13,80.715,77.64,78,581643
DISH,1-8-19,57.49,58.07,56.83,58,2778509
DIS,1-8-19,76.13,76.28,74.81,75,10914858
DLR,1-8-19,49.78,50.07,49,49,1603188
DLTR,1-8-19,56.47,56.71,56.33,57,1914344
DOV,1-8-19,94.76,94.78,93.93,94,990001
DPS,1-8-19,48.01,48.16,47.28,48,2340004
DRE,1-8-19,15.09,15.22,14.94,15,3102341
DRI,1-8-19,51.58,52.045,51.3,52,1867490
DTE,1-8-19,65.75,65.75,64.92,65,1297158
DUK,1-8-19,68.33,68.4,67.64,68,3882058
DVA,1-8-19,65.15,65.56,64.99,65,1246766
DVN,1-8-19,61.48,61.79,60.94,61,3503762
D,1-8-19,64.53,65.13,64.28,65,2935745
EA,1-8-19,23.14,23.45,23.11,23,3022159
